essay_id,sentence_id,sentence,label
essay_00068,s000613,"i have never taken a physics class before, so i thought it would be helpful to take a sci class, which would boost my knowledge and give me extra skills to pass my physics class.",0
essay_00068,s000614,"i never even took a physics class in high school, so i am working with bare minimum knowledge of the subject.",0
essay_00068,s000615,"i think physics is an interesting subject based on the science programs i have watched like nova, and i think it would be helpful to take a class to better understand the programs.",0
essay_00068,s000616,i also needed to take a physics class for my major and i am taking the sci class to boost my grade.,0
essay_00068,s000617,physics is a fascinating subject that really encompasses everything in the world.,0
essay_00068,s000618,"the common trope is life is based on biology which is based on chemistry, which is based on physics, which is based on math.",0
essay_00068,s000619,"you need all four of those things to understand how life works on earth and i have taken classes on all those subjects, except for physics, so i felt i was missing parts of my understanding of the world.",0
essay_00069,s000621,i took physics in high school and i can definitely say that it was my least favorite subject so i wanted to take this class in case i am having trouble.,0
essay_00069,s000622,i took sci 115 last semester for my chem 115 and it helped me a lot when it came to making sure that i knew the material that we were learning in the class.,0
essay_00069,s000623,i decided to take this class because i knew that i was definitely going to struggle and i really do not want to fail my physics class.,0
essay_00069,s000624,i have always been a hardworking student but i do struggle even though i am a stem major.,0
essay_00069,s000626,i overall want to take this class to make sure that i do well in physics 111 the way that it helped me do well in my chem 115 class.,0
essay_00071,s000636,having practice problems and discussions with fellow classmates about class material helps me to review class material that i may miss or not understand fully.,0
essay_00071,s000638,another reason that i am in the sci course is to get a class unit so that i may be eligible for competition in my sport.,0
essay_00071,s000639,it is really beneficial that this course functions as a tutoring session and provides units as credit for spending time in the class.,0
essay_00071,s000640,"as an athlete, having time to study can be hard to manage sometimes so going to sci once a week acts as a review for a week.",0
essay_00071,s000641,i find it super helpful that sfsu provides resources for students to have extra practice and aid to solidify knowledge of certain classes .,0
essay_00071,s000642,these resources give students many options to excel in their school work.,0
essay_00072,s000643,i am in this class because i believe the extra help will be good for me.,0
essay_00072,s000644,going into this semester i thought i would do really well in physics and struggle in calculus.,0
essay_00072,s000645,"when this semester began, i quickly realized that it was quite the opposite.",0
essay_00072,s000646,i found that i was really good at calculus and i was struggling to understand physics.,0
essay_00072,s000647,"i also realized that taking physics and calculus at the same time was a terrible idea since they teach about the same topics, but the way you work the problems and the answers are completely different.",0
